CET,MeanTemperatureC,MeanDewPointC, MeanHumidity, MeanSeaLevelPressure, MeanWindSpeed,Precipitation, Events,WindDir
5/2/2015,20,13,65,1015,11,0,,204
5/3/2015,19,10,52,1013,11,0,,200
5/4/2015,21,9,52,1008,11,0,Rain,201
5/5/2015,17,7,50,1013,24,0,,227
5/6/2015,14,2,45,1018,8,0,,244
5/7/2015,18,3,38,1017,6,0,,269
5/8/2015,19,8,42,1019,14,0,,225
5/9/2015,19,8,49,1024,6,0,,133
5/10/2015,22,6,37,1022,8,0,,69
5/11/2015,22,5,33,1021,6,0,,128
5/12/2015,22,5,31,1022,6,0,,221
5/13/2015,26,6,32,1022,8,0,,289
5/14/2015,26,5,27,1016,13,0,,227
5/15/2015,17,2,32,1021,19,0,,16
5/16/2015,18,2,35,1025,10,0,,44
5/17/2015,21,3,30,1021,10,0,,38
5/18/2015,21,4,32,1014,10,0,,276
5/19/2015,18,6,42,1011,14,0,,37
5/20/2015,13,0,39,1020,14,0,,26
5/21/2015,16,1,37,1025,14,0,,36
5/22/2015,14,-1,36,1023,16,0,,41
5/23/2015,16,3,40,1019,18,0,,40
5/24/2015,18,4,40,1016,16,0,,42
5/25/2015,20,6,39,1017,11,0,,20
5/26/2015,20,3,33,1017,13,0,,9
5/27/2015,21,3,30,1018,10,0,,47
5/28/2015,22,4,30,1016,8,0,,289
5/29/2015,22,6,31,1013,8,0,,154
5/30/2015,21,8,42,1016,6,0,,304
5/31/2015,22,6,36,1016,6,0,,318
6/1/2015,22,6,32,1016,8,0,,224
6/2/2015,24,8,33,1017,6,0,,259
6/3/2015,26,8,31,1020,10,0,,127
6/4/2015,24,3,22,1020,11,0,,149
6/5/2015,23,3,23,1019,8,0,,144
6/6/2015,24,4,25,1020,8,0,,52
6/7/2015,26,4,22,1020,8,0,,52
6/8/2015,24,2,21,1018,6,0,,122
6/9/2015,26,8,33,1015,11,0.51,Rain-Thunderstorm,29
6/10/2015,22,14,64,1013,11,0.51,Rain-Thunderstorm,147
6/11/2015,18,13,68,1012,10,27.94,Rain-Thunderstorm,186
6/12/2015,19,9,55,1012,11,0,Rain,211
6/13/2015,19,6,42,1011,11,0,,225
6/14/2015,18,6,42,1013,16,0,,234
6/15/2015,17,10,68,1016,11,1.02,Rain-Thunderstorm,99
6/16/2015,19,9,57,1021,10,0,Rain,2
6/17/2015,20,8,45,1022,10,0,,32
6/18/2015,22,7,38,1021,13,0,,28
6/19/2015,24,7,29,1018,10,0,,1
6/20/2015,24,1,22,1018,11,0,,38
6/21/2015,26,7,27,1017,8,0,,303
6/22/2015,28,9,29,1015,10,0,,241
6/23/2015,24,11,41,1013,10,6.1,Rain-Thunderstorm,358
6/24/2015,23,10,45,1017,6,0,,359
6/25/2015,24,9,37,1020,6,0,,194
6/26/2015,26,7,29,1021,8,0,,255
6/27/2015,27,7,24,1019,6,0,,249
6/28/2015,29,6,22,1018,8,0,,292
6/29/2015,31,8,24,1018,8,0,,209
6/30/2015,30,7,22,1015,13,0,,163
7/1/2015,29,6,20,1014,13,0,,180
7/2/2015,28,7,24,1017,11,0,,175
7/3/2015,29,12,33,1018,14,0,,155
7/4/2015,30,12,30,1019,13,0,,171
7/5/2015,29,9,24,1017,8,0,,206
7/6/2015,30,8,23,1017,10,0,,254
7/7/2015,30,7,20,1016,11,0,,236
7/8/2015,29,3,16,1015,11,0,,288
7/9/2015,29,7,24,1015,10,0,,309
7/10/2015,28,4,18,1016,13,0,,244
7/11/2015,28,6,21,1017,8,0,,267
7/12/2015,28,7,25,1018,6,0,,204
7/13/2015,30,7,21,1018,8,0,,179
7/14/2015,31,7,20,1017,8,0,,283
7/15/2015,31,6,19,1015,8,0,,107
7/16/2015,30,7,22,1014,6,0,,276
7/17/2015,30,9,25,1016,10,0,,341
7/18/2015,28,11,33,1017,13,0,Rain-Thunderstorm,225
7/19/2015,28,10,28,1016,11,0,,218
7/20/2015,29,11,29,1015,6,0,,298
7/21/2015,29,11,28,1014,13,0,,246
7/22/2015,29,14,37,1015,13,0,Rain-Thunderstorm,2
7/23/2015,29,12,38,1015,10,0,,349
7/24/2015,27,9,28,1011,10,0,,282
7/25/2015,27,10,33,1014,8,0,,42
7/26/2015,28,9,28,1015,10,0,,277
7/27/2015,30,9,26,1013,11,0,,260
7/28/2015,28,8,23,1013,6,0,,193
7/29/2015,28,7,23,1012,8,0,,278
7/30/2015,28,12,35,1010,8,0,,10
7/31/2015,26,13,42,1008,11,0,,214
8/1/2015,24,11,44,1013,10,0,,22
8/2/2015,28,13,40,1015,8,0,,134
8/3/2015,29,12,32,1014,8,0,,295
8/4/2015,29,9,25,1014,10,0,,228
8/5/2015,27,5,22,1014,10,0,,254
8/6/2015,27,1,16,1014,10,0,,273
8/7/2015,27,3,17,1014,11,0,,185
8/8/2015,29,12,32,1016,16,0,Rain,152
8/9/2015,24,8,39,1020,13,0,,22
8/10/2015,27,8,30,1016,8,0,,309
8/11/2015,27,9,26,1013,11,0,,237
8/12/2015,26,4,21,1016,10,0,,223
8/13/2015,23,8,32,1017,19,0,,266
8/14/2015,21,8,38,1016,8,0,,83
8/15/2015,23,7,32,1014,6,0,,10
8/16/2015,23,8,36,1014,6,0,,219
8/17/2015,26,11,34,1011,10,0,,293
8/18/2015,25,11,39,1012,13,0,,3
8/19/2015,26,10,37,1017,14,0,,31
8/20/2015,27,9,30,1019,8,0,,356
8/21/2015,28,12,37,1019,8,0,,115
8/22/2015,25,13,51,1014,14,2.03,Rain-Thunderstorm,284
8/23/2015,22,9,40,1011,21,0,,236
8/24/2015,20,7,38,1014,26,0,,259
8/25/2015,21,6,35,1019,6,0,,345
8/26/2015,24,8,36,1016,8,0,,273
8/27/2015,23,7,31,1016,11,0,,227
8/28/2015,24,7,30,1017,6,0,,291
8/29/2015,28,10,30,1017,10,0,,134
8/30/2015,28,13,44,1016,14,8.89,Rain-Thunderstorm,135
8/31/2015,23,16,66,1016,10,0,Rain-Thunderstorm,266
9/1/2015,23,13,54,1016,6,0,,331
9/2/2015,24,13,48,1013,10,0,,219
9/3/2015,22,8,38,1013,11,0,,197
9/4/2015,21,9,45,1014,13,0,,355
9/5/2015,20,7,42,1019,11,0,,7
9/6/2015,21,8,40,1020,6,0,,358
9/7/2015,21,9,46,1020,10,0,,108
9/8/2015,21,8,46,1017,10,0,,197
9/9/2015,20,4,31,1016,8,0,,271
9/10/2015,22,7,32,1014,8,0,Rain,228
9/11/2015,22,7,33,1013,10,0,,270
9/12/2015,23,8,34,1012,10,0,,181
9/13/2015,22,6,35,1011,21,0,,219
9/14/2015,19,9,50,1014,19,0,,228
9/15/2015,18,7,48,1011,14,0.76,Rain,192
9/16/2015,19,13,71,1005,19,7.11,Rain,204
9/17/2015,16,6,51,1013,16,0,,259
9/18/2015,16,5,52,1020,6,0,,353
9/19/2015,18,6,46,1023,5,0,,342
9/20/2015,19,6,44,1022,6,0,,239
9/21/2015,20,5,36,1018,8,0,,264
9/22/2015,20,3,33,1014,8,0,,285
9/23/2015,18,6,39,1016,8,0,,18
9/24/2015,20,4,40,1019,6,0,,15
9/25/2015,20,0,23,1019,8,0,,330
9/26/2015,20,2,27,1017,6,0,,320
9/27/2015,21,5,33,1018,10,0,Rain,357
9/28/2015,18,7,44,1021,6,0,,92
9/29/2015,18,8,52,1017,6,0,,155
9/30/2015,19,9,53,1017,8,0,,160
10/1/2015,17,5,46,1021,8,0,,305
10/2/2015,18,4,32,1016,14,0,,230
10/3/2015,20,6,38,1015,11,0,,223
10/4/2015,18,11,60,1018,10,1.02,Rain,190
10/5/2015,21,14,66,1016,18,0,Rain,194
10/6/2015,19,13,70,1015,19,7.11,Rain,223
10/7/2015,16,9,61,1018,5,0,,344
10/8/2015,16,7,55,1016,8,0,,334
10/9/2015,15,7,58,1015,6,0,,321
10/10/2015,16,8,60,1011,6,0,,284
10/11/2015,18,13,75,1008,6,0,Rain,190
10/12/2015,19,13,71,1010,6,0,,170
10/13/2015,13,11,80,1014,6,1.02,Rain,31
10/14/2015,12,6,66,1015,6,0,,337
10/15/2015,12,2,55,1015,5,0,,20
10/16/2015,13,4,56,1016,5,0,,341
10/17/2015,16,11,73,1013,6,1.02,Rain,345
10/18/2015,16,15,93,1012,6,12.95,Fog-Rain,103
10/19/2015,17,14,83,1010,6,1.02,Rain,132
10/20/2015,16,8,65,1015,8,0,,18
10/21/2015,12,4,59,1019,6,0,,345
10/22/2015,12,5,62,1022,5,0,,305
10/23/2015,13,8,69,1021,5,0,,190
10/24/2015,16,9,71,1019,5,0,,357
10/25/2015,16,9,66,1020,5,0,,128
10/26/2015,16,12,79,1014,6,0.51,Rain,141
10/27/2015,13,10,74,1012,16,0.25,Rain,192
10/28/2015,13,8,73,1017,19,0.51,Rain,217
10/29/2015,14,11,77,1021,11,0,,177
10/30/2015,15,11,76,1019,5,0,Fog,36
10/31/2015,16,11,73,1019,6,0,,46
11/1/2015,17,9,60,1020,8,0,,88
11/2/2015,13,9,80,1013,11,11.94,Rain,132
11/3/2015,12,10,84,1018,13,0.51,Rain,174
11/4/2015,13,12,91,1023,5,0,Fog-Rain,62
11/5/2015,14,12,87,1024,5,0,Fog,201
11/6/2015,16,12,84,1027,5,0,Fog,345
11/7/2015,16,12,84,1028,5,0,,354
11/8/2015,16,10,73,1029,6,0,Fog,356
11/9/2015,13,9,75,1032,5,0,,336
11/10/2015,14,8,73,1030,5,0,,352
11/11/2015,13,6,71,1027,3,0,,353
11/12/2015,13,5,67,1026,5,0,,348
11/13/2015,13,6,68,1029,6,0,,332
11/14/2015,12,7,73,1032,8,0,,344
11/15/2015,12,7,78,1027,5,0,Fog,346
11/16/2015,10,6,80,1025,5,0,Fog,356
11/17/2015,10,6,81,1027,5,0,Fog,324
11/18/2015,11,5,71,1028,5,0,Fog,358
11/19/2015,13,7,75,1030,5,0,,338
11/20/2015,12,6,68,1030,8,0,,276
11/21/2015,11,3,51,1017,21,0,,337
11/22/2015,6,-1,61,1016,8,0,,280
11/23/2015,6,-2,59,1021,10,0,,356
11/24/2015,6,-1,66,1027,3,0,,338
11/25/2015,11,3,63,1024,5,0,,175
11/26/2015,10,1,49,1021,11,0,,1
11/27/2015,12,5,57,1017,19,0,,358
11/28/2015,9,3,67,1023,5,0,,16
11/29/2015,7,-1,64,1033,5,0,,343
11/30/2015,7,-3,60,1035,6,0,,339
12/1/2015,7,-4,54,1032,5,0,,343
12/2/2015,7,-2,60,1031,5,0,,348
12/3/2015,8,1,70,1031,6,0,,336
12/4/2015,9,3,72,1034,5,0,,342
12/5/2015,10,3,70,1032,5,0,,340
12/6/2015,9,3,73,1029,5,0,,345
12/7/2015,7,4,82,1030,6,0,,348
12/8/2015,9,6,81,1033,5,0,,344
12/9/2015,9,5,79,1036,6,0,,349
12/10/2015,8,5,79,1034,6,0,,348
12/11/2015,9,5,76,1032,3,0,,11
12/12/2015,9,5,70,1027,5,0,,358
12/13/2015,8,4,77,1023,5,0,,299
12/14/2015,11,6,76,1023,3,0,Rain,190
12/15/2015,11,7,81,1028,3,0,,354
12/16/2015,8,4,81,1033,5,0,,343
12/17/2015,9,3,77,1030,5,0,,339
12/18/2015,9,4,75,1030,5,0,,347
12/19/2015,9,3,74,1026,6,0,,340
12/20/2015,8,2,70,1025,6,0,,324
12/21/2015,8,4,76,1032,3,0,,333
12/22/2015,8,3,78,1033,5,0,,344
12/23/2015,8,2,78,1031,5,0,,343
12/24/2015,6,2,84,1030,5,0,,360
12/25/2015,6,2,83,1032,5,0,Fog,349
12/26/2015,6,2,87,1033,5,0,,348
12/27/2015,7,2,77,1030,6,0,Fog,38
12/28/2015,8,4,78,1027,8,0.51,Rain,243
12/29/2015,8,7,89,1030,8,2.03,Fog-Rain,190
12/30/2015,8,6,87,1029,5,0,,256
12/31/2015,10,8,90,1025,6,0.25,Rain,313
